temperature,humidity,vibration,current,status
22.1,53.7,730,2.483,NORMAL
36.0,49.1,885,5.912,NORMAL
45.7,75.7,896,3.449,NORMAL
22.2,40.2,2436,4.164,NORMAL
54.4,66.6,4009,6.812,WARNING
41.7,61.1,2447,9.808,WARNING
36.3,57.6,1931,4.55,NORMAL
69.7,99.1,982,6.648,WARNING
46.0,86.2,3163,4.067,WARNING
54.1,75.1,2683,1.805,NORMAL
79.9,81.7,3862,7.679,FAULT
50.1,68.3,1951,3.167,NORMAL
47.7,80.3,3638,8.395,FAULT
27.6,50.8,722,6.34,NORMAL
37.4,45.5,1674,0.702,NORMAL
36.1,99.2,3799,9.721,FAULT
25.3,68.6,2460,8.58,NORMAL
55.7,80.3,3085,9.088,FAULT
55.6,85.1,2533,2.678,WARNING
20.0,51.6,4093,7.073,WARNING
36.9,54.9,3004,6.768,WARNING
76.4,85.9,1717,7.605,WARNING
29.6,51.7,1800,6.352,NORMAL
56.4,71.2,3789,7.05,WARNING
42.0,97.4,2956,7.394,WARNING
41.8,95.8,2661,9.203,FAULT
78.7,54.9,2858,7.486,WARNING
57.6,71.0,1525,2.154,NORMAL
21.9,93.2,1028,9.652,WARNING
38.1,44.3,1180,1.785,NORMAL
48.5,62.9,1537,7.534,NORMAL
41.7,87.4,3709,3.681,WARNING
36.9,65.6,3426,4.409,WARNING
37.7,96.1,618,4.498,NORMAL
36.7,88.3,1845,1.103,NORMAL
61.3,40.8,749,3.609,NORMAL
62.6,62.7,3970,0.704,WARNING
51.8,95.5,848,7.343,WARNING
41.7,65.5,4017,1.447,NORMAL
61.8,60.7,2275,7.284,WARNING
47.3,68.6,2452,5.599,NORMAL
64.1,60.5,783,2.125,NORMAL
73.2,76.3,2377,6.357,WARNING
39.8,70.9,2293,6.734,NORMAL
74.1,45.0,2759,4.637,WARNING
52.5,44.7,3805,3.614,WARNING
30.8,53.5,1522,5.598,NORMAL
69.9,51.8,4042,5.3,WARNING
67.8,66.3,1104,1.272,NORMAL
20.1,89.3,925,2.466,NORMAL
49.7,94.8,1605,1.592,NORMAL
80.0,92.4,1648,6.856,WARNING
31.6,86.6,3543,2.616,NORMAL
41.4,86.6,3187,5.543,WARNING
52.5,40.5,3351,7.583,WARNING
60.8,52.9,3441,8.439,FAULT
67.6,82.3,3993,9.973,FAULT
21.0,57.1,1066,2.352,NORMAL
59.2,43.0,2916,9.39,WARNING
38.4,52.5,1740,6.953,NORMAL
79.5,53.1,3961,2.762,WARNING
58.0,64.1,2606,5.37,WARNING
23.6,70.1,3102,9.1,WARNING
71.5,40.3,3261,4.142,WARNING
44.3,86.1,546,1.099,NORMAL
26.0,69.8,3473,8.646,WARNING
54.4,97.7,1398,2.222,NORMAL
44.6,83.7,3036,7.403,WARNING
58.0,99.8,1581,1.043,NORMAL
49.3,42.9,3067,8.834,WARNING
23.3,85.4,2447,9.198,WARNING
42.1,94.9,3530,1.573,WARNING
78.0,55.6,2374,6.827,WARNING
24.3,85.0,2357,5.8,NORMAL
51.6,97.0,1331,8.339,WARNING
37.1,49.9,817,8.456,NORMAL
74.9,97.7,512,2.279,WARNING
38.3,70.1,683,3.671,NORMAL
79.9,61.4,1867,8.543,WARNING
37.9,69.2,1534,4.232,NORMAL
35.8,40.3,3829,1.194,NORMAL
75.3,42.7,1196,4.103,NORMAL
57.7,40.4,2563,1.99,NORMAL
30.3,57.2,1757,7.904,NORMAL
56.4,65.7,505,4.714,NORMAL
67.8,71.8,873,4.875,NORMAL
33.1,98.5,2139,8.731,WARNING
71.5,43.8,1754,6.547,WARNING
25.7,54.2,3829,4.01,NORMAL
43.1,51.1,3904,8.796,WARNING
58.3,84.7,2572,2.252,WARNING
68.2,72.2,738,3.434,NORMAL
49.4,77.3,1772,1.608,NORMAL
44.8,98.4,4001,1.155,WARNING
62.5,74.8,1394,8.226,WARNING
37.0,77.1,2466,6.896,NORMAL
65.3,64.0,3593,3.861,WARNING
64.1,75.9,1099,9.272,WARNING
44.2,58.6,1174,9.78,NORMAL
65.5,95.8,3537,4.326,FAULT
51.2,52.4,3714,9.053,FAULT
75.2,80.6,1959,6.261,WARNING
69.2,73.0,1730,9.958,WARNING
53.6,59.2,554,3.404,NORMAL
22.1,54.0,599,9.084,NORMAL
52.9,84.3,1658,4.637,NORMAL
28.0,59.4,2670,4.29,NORMAL
39.8,91.8,1179,8.734,NORMAL
66.8,83.1,1796,4.169,WARNING
70.4,69.4,2225,8.551,WARNING
69.9,52.1,3071,9.455,FAULT
29.6,63.6,3517,7.455,WARNING
39.7,73.2,1656,1.45,NORMAL
22.3,43.3,3074,3.007,NORMAL
45.9,94.6,3875,2.38,WARNING
59.8,52.7,620,5.896,NORMAL
68.9,62.3,1868,2.51,NORMAL
38.7,65.8,922,0.603,NORMAL
67.1,83.7,1436,3.024,NORMAL
66.0,74.7,3595,6.038,FAULT
65.1,64.7,2059,2.872,NORMAL
55.2,59.7,2268,0.573,NORMAL
27.5,93.0,3496,8.899,FAULT
70.2,71.8,1290,9.781,WARNING
24.4,66.0,2999,0.816,NORMAL
43.8,73.1,1388,6.407,NORMAL
63.3,76.3,2466,4.629,WARNING
33.9,46.1,900,4.149,NORMAL
39.5,68.0,2686,8.948,WARNING
47.4,48.2,3644,3.74,WARNING
49.4,80.9,1619,3.076,NORMAL
72.8,74.4,3144,0.993,NORMAL
49.4,75.4,3757,9.97,FAULT
48.3,50.1,3504,7.747,WARNING
45.0,55.5,2964,0.528,NORMAL
45.7,73.3,3900,8.166,FAULT
27.4,64.6,2907,8.902,WARNING
47.1,43.3,3296,7.562,FAULT
37.3,83.6,1518,5.793,NORMAL
22.7,55.7,1999,2.704,NORMAL
43.8,89.5,2253,3.863,NORMAL
25.5,54.0,649,4.609,NORMAL
44.2,86.5,540,2.491,NORMAL
20.2,75.4,2069,4.2,NORMAL
41.9,70.5,3799,6.991,WARNING
57.5,82.8,1084,4.503,NORMAL
43.8,82.4,2815,5.331,WARNING
62.9,93.3,3413,2.744,FAULT
57.3,99.0,1567,5.543,WARNING
45.5,41.5,1779,3.025,NORMAL
35.9,97.2,2385,7.708,WARNING
58.0,59.8,2035,6.045,WARNING
62.3,76.2,822,9.139,WARNING
52.3,57.1,1560,8.351,WARNING
70.4,76.5,2108,9.284,WARNING
57.7,97.2,2422,4.962,WARNING
78.1,96.8,3730,3.241,FAULT
66.2,62.1,2835,2.584,WARNING
26.4,93.6,2789,2.297,NORMAL
59.8,85.3,2622,9.329,FAULT
22.6,53.3,2955,4.34,NORMAL
71.2,94.0,2615,1.251,WARNING
31.6,80.6,2007,5.434,NORMAL
52.3,90.5,863,7.018,WARNING
78.3,42.5,1143,3.053,NORMAL
65.7,57.9,2785,2.774,WARNING
79.5,60.2,2138,5.614,WARNING
46.6,45.1,1779,5.498,NORMAL
31.5,89.1,1426,5.997,NORMAL
41.7,78.0,1899,3.065,NORMAL
64.4,86.7,3012,0.877,WARNING
26.1,57.2,1995,1.343,NORMAL
52.0,87.2,1619,1.037,NORMAL
42.3,62.9,2103,3.438,NORMAL
35.4,91.8,2776,4.299,WARNING
48.8,85.0,2236,9.38,WARNING
45.3,77.3,2408,8.874,WARNING
77.7,76.2,1724,4.215,NORMAL
72.2,81.8,4049,6.347,FAULT
56.3,88.7,2046,2.609,NORMAL
59.7,83.6,3652,8.915,FAULT
59.6,94.0,1034,8.595,WARNING
59.7,56.4,3249,0.687,WARNING
64.9,56.7,3307,1.387,WARNING
61.9,65.2,1540,2.814,NORMAL
74.0,40.6,1620,6.655,WARNING
24.7,57.8,3090,9.718,WARNING
72.2,97.2,4064,2.625,FAULT
21.4,51.4,2989,1.128,NORMAL
51.6,98.0,3072,2.191,WARNING
21.8,76.6,999,6.649,NORMAL
47.5,93.4,2984,0.798,WARNING
46.4,96.1,1454,6.58,WARNING
51.6,88.4,1061,6.088,WARNING
76.6,65.7,1151,6.083,WARNING
53.1,60.1,2171,4.847,NORMAL
26.1,48.8,1081,0.59,WARNING
44.6,73.2,1707,7.964,NORMAL
64.3,42.2,2362,4.613,WARNING
21.7,50.9,1433,7.948,NORMAL
26.7,88.3,1812,0.605,NORMAL
56.2,50.8,1628,3.922,NORMAL
58.6,93.7,3396,2.875,WARNING
58.1,76.6,2507,6.622,WARNING
47.9,84.2,1541,5.325,NORMAL
71.4,69.8,1602,9.858,WARNING
37.4,92.8,3827,8.038,FAULT
56.5,91.6,1131,5.94,WARNING
26.5,77.2,4062,9.559,WARNING
54.4,49.8,1420,8.682,WARNING
29.6,49.6,3889,4.755,NORMAL
60.6,77.3,1678,5.495,NORMAL
53.0,63.4,1072,2.828,NORMAL
79.7,79.3,2942,0.956,WARNING
72.4,91.2,3192,0.601,WARNING
32.4,54.5,1172,2.476,NORMAL
56.3,54.9,2664,7.491,WARNING
33.5,73.7,3490,8.223,WARNING
78.0,90.8,3591,2.427,FAULT
73.4,48.7,634,3.967,NORMAL
54.3,43.0,1638,1.467,NORMAL
67.0,57.6,1412,6.454,WARNING
75.7,46.5,3136,9.045,FAULT
50.2,41.5,3672,7.064,WARNING
49.5,57.7,3714,3.008,WARNING
77.6,98.3,1530,1.72,WARNING
71.5,82.4,3320,0.506,WARNING
59.6,84.1,731,9.249,WARNING
28.5,49.9,3465,4.826,NORMAL
69.9,81.8,3170,6.096,FAULT
49.9,94.7,2159,9.603,FAULT
78.1,44.7,3879,5.051,WARNING
56.8,76.5,1966,7.762,WARNING
58.7,88.4,1119,6.271,WARNING
64.5,65.1,1141,5.291,NORMAL
68.6,69.5,3839,7.486,FAULT
78.3,67.7,1152,4.888,NORMAL
61.1,96.6,686,1.741,WARNING
42.7,99.8,2092,8.413,WARNING
28.2,72.5,1093,1.166,NORMAL
39.5,61.1,3802,7.293,WARNING
40.3,51.6,2930,4.155,NORMAL
68.0,86.4,1733,5.2,WARNING
38.9,75.5,1269,7.484,NORMAL
30.0,62.8,1473,7.015,NORMAL
45.2,56.1,2676,3.601,NORMAL
59.7,84.4,1885,1.311,NORMAL
40.6,50.9,2533,4.993,NORMAL
59.0,86.0,3982,6.553,FAULT
34.1,98.8,2096,3.942,NORMAL
45.9,42.3,1341,5.196,NORMAL
64.3,42.3,1830,1.732,NORMAL
70.9,63.4,1192,1.099,NORMAL
56.4,50.7,1116,6.8,NORMAL
67.9,70.6,3597,0.598,WARNING
78.2,61.6,3303,3.316,WARNING
40.0,98.0,3121,2.262,WARNING
26.3,70.9,1127,7.563,NORMAL
62.7,87.3,3222,3.352,WARNING
22.4,70.8,2782,7.082,NORMAL
59.4,42.7,2414,7.745,WARNING
78.3,83.3,1761,7.672,WARNING
40.2,97.1,2314,4.108,WARNING
42.7,44.1,1390,5.024,NORMAL
46.1,65.9,2611,5.488,WARNING
71.0,91.3,910,0.582,WARNING
35.1,64.3,4007,5.797,WARNING
66.3,78.2,3079,8.689,FAULT
61.6,52.6,4084,7.714,FAULT
20.6,69.0,3613,0.911,NORMAL
54.0,75.2,2025,5.669,NORMAL
24.4,86.3,606,2.092,NORMAL
59.1,41.9,1450,2.073,NORMAL
31.2,86.7,2259,4.514,NORMAL
51.9,50.5,2933,5.337,WARNING
28.2,64.0,1683,9.623,NORMAL
26.8,92.4,2242,1.51,NORMAL
75.0,65.5,753,1.226,NORMAL
37.7,49.6,2115,9.464,WARNING
33.7,86.4,1361,4.669,NORMAL
26.4,78.2,2785,2.339,NORMAL
70.0,47.4,2215,6.499,WARNING
79.2,86.6,3222,0.501,WARNING
69.6,57.2,3736,4.65,WARNING
62.5,89.1,1789,4.653,WARNING
51.5,43.6,2221,9.233,WARNING
71.8,96.9,2876,7.301,FAULT
43.8,52.5,1002,7.212,NORMAL
71.1,52.7,2580,3.395,WARNING
69.9,44.1,3607,0.915,WARNING
22.3,52.9,1405,2.476,NORMAL
36.5,87.1,2384,5.22,NORMAL
68.8,98.1,1836,5.027,WARNING
60.9,77.4,1043,7.578,WARNING
26.0,91.6,1577,8.485,WARNING
41.0,57.6,3026,6.549,WARNING
70.0,93.9,1562,9.685,FAULT
72.6,89.5,2678,5.06,WARNING
61.5,66.5,522,5.057,NORMAL
77.1,57.7,1106,2.447,NORMAL
72.5,49.6,1128,7.876,WARNING
67.2,71.4,3054,2.153,WARNING
31.6,74.3,3956,6.961,WARNING
49.8,54.4,2870,1.59,NORMAL
51.2,41.6,1439,3.385,NORMAL
30.2,85.7,3419,2.945,NORMAL
75.9,58.1,2743,1.888,WARNING
46.6,57.1,531,8.144,WARNING
72.5,74.3,2627,2.139,WARNING
33.3,80.5,2649,5.006,NORMAL
32.3,62.2,514,8.538,NORMAL
40.7,74.1,2738,3.285,NORMAL
47.1,93.6,2987,2.895,WARNING
61.3,47.7,3385,8.078,FAULT
30.6,99.3,4090,0.958,WARNING
78.4,81.1,637,4.578,WARNING
34.4,60.6,1222,3.715,NORMAL
28.4,49.0,3485,6.599,WARNING
48.7,71.8,3882,7.785,WARNING
71.5,88.0,1542,4.763,WARNING
75.2,95.5,951,7.511,WARNING
32.8,92.1,2384,8.558,WARNING
36.4,94.1,773,4.512,NORMAL
62.5,83.9,2985,7.735,FAULT
71.1,51.1,2227,2.329,NORMAL
43.3,72.5,1643,7.589,NORMAL
70.2,70.9,1319,9.087,WARNING
47.6,76.2,2675,3.569,NORMAL
27.4,63.0,2952,4.695,NORMAL
76.4,67.4,578,1.332,FAULT
47.5,40.5,3634,2.08,WARNING
21.6,78.7,2456,4.919,NORMAL
40.2,74.3,1996,8.646,WARNING
48.2,42.7,1118,6.778,NORMAL
32.0,82.3,3209,4.197,WARNING
74.6,53.8,2863,7.286,WARNING
34.0,70.7,822,5.222,NORMAL
44.3,41.4,1252,6.809,NORMAL
45.7,82.7,3815,5.509,WARNING
44.0,51.4,1732,6.05,NORMAL
45.9,44.0,2718,4.129,WARNING
57.8,61.6,3647,9.68,FAULT
68.1,78.3,539,5.491,NORMAL
76.9,88.9,1424,0.682,NORMAL
40.5,70.2,1973,2.971,NORMAL
75.5,85.4,735,4.796,WARNING
26.4,99.6,2800,0.956,NORMAL
39.2,88.4,1601,4.656,NORMAL
37.3,62.2,2790,5.684,NORMAL
39.0,93.1,2318,7.268,WARNING
36.0,80.6,2714,7.138,WARNING
40.7,43.6,2586,4.573,NORMAL
34.4,40.2,3176,3.58,NORMAL
65.8,56.7,1679,2.637,NORMAL
57.3,78.3,2120,3.342,NORMAL
61.6,73.3,2855,7.728,WARNING
43.0,55.4,2096,4.628,NORMAL
34.7,62.3,2279,8.885,NORMAL
21.0,75.8,2164,4.742,NORMAL
26.6,59.1,2076,1.204,NORMAL
61.2,66.5,3293,2.336,WARNING
31.3,74.7,2710,8.229,WARNING
54.7,48.0,1321,4.871,NORMAL
48.5,61.4,812,8.907,WARNING
61.9,70.0,801,9.494,WARNING
73.3,73.6,2508,6.908,WARNING
20.2,83.4,1822,4.625,NORMAL
79.0,98.6,929,2.294,WARNING
41.7,46.5,3070,7.017,WARNING
64.9,69.1,922,6.398,WARNING
59.1,61.5,1218,2.662,NORMAL
31.2,68.0,711,4.725,NORMAL
32.9,55.9,3866,6.413,WARNING
47.5,47.4,2564,6.128,WARNING
50.9,54.3,2438,3.44,NORMAL
26.0,64.6,3333,8.367,WARNING
25.3,70.5,3146,5.164,NORMAL
30.1,99.1,1980,9.94,WARNING
51.7,72.5,3281,2.832,WARNING
34.1,95.0,551,2.949,NORMAL
23.9,87.4,731,4.242,NORMAL
37.9,70.2,513,5.233,NORMAL
74.9,68.6,4061,1.601,WARNING
74.5,79.8,3880,5.382,WARNING
59.0,82.6,1035,9.776,WARNING
56.0,85.6,907,3.77,NORMAL
64.9,47.0,2192,0.9,NORMAL
61.9,69.2,2062,3.188,NORMAL
58.2,98.5,3004,1.476,WARNING
50.8,88.5,745,7.587,WARNING
64.5,44.4,1933,6.332,WARNING
20.7,82.0,991,3.643,NORMAL
76.9,73.8,3545,2.887,WARNING
52.0,83.6,2186,8.094,WARNING
24.4,54.5,1625,3.593,WARNING
41.8,52.3,1520,1.507,NORMAL
56.2,60.1,2380,7.66,WARNING
37.8,44.1,4045,3.148,NORMAL
59.3,93.0,3861,5.072,FAULT
68.1,81.2,2283,4.329,WARNING
48.4,99.0,2335,2.248,WARNING
56.5,66.8,3227,3.993,WARNING
40.5,93.8,4084,0.616,WARNING
60.8,54.5,2180,6.088,WARNING
43.8,97.8,2063,7.129,WARNING
37.0,62.6,3171,3.667,NORMAL
74.9,43.5,658,7.549,WARNING
33.9,99.8,920,2.494,NORMAL
60.9,51.7,2845,6.942,WARNING
69.5,73.0,2283,2.246,NORMAL
66.9,97.4,3905,2.628,FAULT
64.5,68.0,3237,6.176,FAULT
69.2,64.5,3335,5.726,WARNING
55.8,51.0,3077,3.765,NORMAL
30.0,84.3,2722,9.933,WARNING
48.7,81.6,3512,8.377,FAULT
67.9,45.8,2638,2.696,WARNING
56.0,55.7,2473,2.427,NORMAL
44.8,87.0,1567,6.268,NORMAL
32.5,98.9,2436,8.94,WARNING
37.7,52.3,1060,2.371,NORMAL
23.5,57.1,926,3.335,NORMAL
32.4,50.9,2581,4.335,NORMAL
49.9,65.0,1753,7.665,NORMAL
34.3,88.6,2337,3.428,NORMAL
30.4,77.3,2892,3.514,NORMAL
39.1,94.0,3450,3.661,WARNING
58.9,88.7,3233,1.687,WARNING
22.8,43.8,3311,7.538,WARNING
44.0,96.3,1924,9.709,WARNING
24.2,77.3,2527,7.304,NORMAL
27.5,68.6,1207,1.017,NORMAL
58.7,70.5,2921,2.705,NORMAL
74.0,59.8,2866,5.709,WARNING
56.6,58.2,1958,5.602,NORMAL
70.4,98.2,919,6.541,WARNING
75.9,87.9,3643,8.624,FAULT
73.1,93.2,2596,4.92,FAULT
68.8,47.1,2365,7.095,WARNING
76.6,78.2,626,1.438,NORMAL
74.0,61.2,1225,6.997,WARNING
20.5,56.8,658,8.457,NORMAL
43.2,84.5,2156,7.8,WARNING
48.8,44.6,1814,3.944,NORMAL
48.8,42.4,1789,4.668,NORMAL
28.5,78.8,1899,8.339,NORMAL
78.8,85.9,562,4.845,WARNING
34.8,92.1,1239,4.508,NORMAL
63.9,81.0,3717,6.305,FAULT
39.9,49.3,911,4.79,NORMAL
72.0,57.0,3056,1.811,WARNING
29.3,61.8,1174,1.545,NORMAL
47.7,67.7,3979,9.339,FAULT
48.6,52.6,2804,0.969,NORMAL
33.1,83.1,2969,8.44,WARNING
42.9,77.5,3600,8.81,WARNING
51.2,70.9,1646,3.402,NORMAL
45.9,41.1,2689,8.976,WARNING
29.2,51.2,1744,9.949,NORMAL
47.2,72.0,2143,8.65,WARNING
60.8,83.2,1633,4.692,WARNING
52.6,67.4,2486,7.846,WARNING
68.1,57.2,3891,4.927,WARNING
47.9,68.9,3928,1.216,WARNING
42.0,69.5,1067,0.509,NORMAL
53.4,96.4,1206,1.367,NORMAL
31.0,45.8,1958,2.738,NORMAL
40.6,78.7,3567,1.977,NORMAL
63.8,78.1,739,8.26,WARNING
35.1,71.1,1087,0.913,NORMAL
57.1,81.8,3319,2.585,WARNING
34.2,50.1,1623,9.428,NORMAL
55.3,44.5,3348,3.658,WARNING
73.2,50.8,2484,0.579,NORMAL
63.8,64.0,1018,7.72,WARNING
25.8,100.0,1356,3.21,NORMAL
40.3,63.7,862,9.062,NORMAL
34.1,62.6,2251,4.043,NORMAL
25.4,91.1,3072,1.055,NORMAL
20.8,89.4,560,5.054,NORMAL
68.7,81.2,769,4.336,WARNING
42.9,68.2,3010,2.848,NORMAL
46.6,71.8,3364,5.405,WARNING
64.9,96.6,2210,6.765,FAULT
64.2,58.7,1608,6.723,WARNING
69.2,92.4,1088,0.885,WARNING
38.3,95.6,3097,4.729,WARNING
44.6,90.9,1981,5.007,WARNING
66.9,46.5,2354,9.103,WARNING
43.0,50.8,4064,1.644,NORMAL
29.2,69.0,3262,9.085,WARNING
76.4,86.8,2468,5.435,WARNING
56.4,89.2,599,7.421,FAULT
76.6,90.4,2523,7.54,FAULT
30.9,92.7,1417,4.323,NORMAL
39.8,76.4,2079,8.545,WARNING
32.3,58.8,3942,8.555,WARNING
61.6,53.6,4040,2.269,WARNING
68.0,59.3,992,5.68,NORMAL
26.4,98.7,3576,9.703,FAULT
54.3,53.6,1789,2.599,NORMAL
47.0,79.9,2506,8.131,WARNING
73.3,56.5,1844,3.916,NORMAL
53.6,41.6,1211,6.171,NORMAL
55.4,47.5,2076,1.895,NORMAL
47.9,77.6,652,9.437,WARNING
43.8,92.9,1519,2.16,NORMAL
20.9,75.1,1100,6.969,NORMAL
49.5,50.6,1045,5.226,NORMAL
73.7,75.6,1447,9.291,WARNING
34.2,73.3,2477,5.28,NORMAL
47.4,42.9,3542,8.922,FAULT
58.8,95.0,2340,6.855,WARNING
42.4,95.8,2983,1.419,WARNING
73.9,57.0,1459,2.703,NORMAL
50.8,92.8,3976,4.345,FAULT
77.6,92.3,1608,2.285,WARNING
24.6,81.2,3108,2.651,NORMAL
51.5,51.6,855,7.562,NORMAL
57.7,46.8,1190,8.326,WARNING
22.5,93.5,3943,4.07,WARNING
53.3,40.3,968,3.547,NORMAL
79.2,95.7,3445,8.726,FAULT
70.2,96.7,1667,1.734,WARNING
50.4,68.8,975,4.694,NORMAL
63.4,76.0,4070,7.101,FAULT
65.4,52.6,1137,2.108,NORMAL
46.1,84.6,807,8.29,WARNING
64.7,79.6,555,3.839,NORMAL
22.7,79.7,3897,5.535,NORMAL
54.3,92.0,3877,4.519,FAULT
32.6,84.3,1107,3.588,NORMAL
24.9,70.5,4091,9.521,WARNING
22.4,62.1,2275,3.026,NORMAL
69.5,41.1,2652,3.86,WARNING
35.5,49.6,2180,7.594,NORMAL
21.2,88.2,4094,9.729,WARNING
25.1,57.1,3133,1.173,NORMAL
48.1,53.0,2797,2.774,NORMAL
73.2,87.5,2439,1.501,WARNING
52.8,69.1,2177,5.06,NORMAL
52.9,43.0,674,8.073,WARNING
23.0,57.0,2362,4.93,NORMAL
31.1,98.6,1364,8.136,WARNING
54.0,40.3,1361,7.489,NORMAL
76.1,48.2,1589,8.712,WARNING
62.5,85.3,2214,8.8,FAULT
37.0,59.8,2779,2.162,NORMAL
45.7,51.3,530,7.861,NORMAL
43.1,59.9,2298,6.878,NORMAL
40.9,65.7,2533,9.645,WARNING
28.1,59.8,1357,5.473,NORMAL
68.1,94.0,2830,6.288,FAULT
67.8,82.0,1206,8.685,WARNING
34.2,45.3,2702,7.289,NORMAL
66.6,44.8,2050,8.597,WARNING
33.4,43.7,3667,6.145,WARNING
37.3,41.1,3379,9.332,FAULT
25.4,80.8,2184,6.968,NORMAL
71.9,92.0,1907,7.335,FAULT
64.0,61.9,862,9.287,WARNING
29.3,62.5,2636,1.926,NORMAL
31.4,65.0,4010,7.624,WARNING
37.1,44.8,1776,7.69,NORMAL
62.5,63.5,3100,5.44,WARNING
50.7,98.4,4018,7.815,FAULT
79.7,99.6,995,9.603,FAULT
22.1,42.2,918,8.637,NORMAL
46.2,74.1,3145,6.214,WARNING
38.7,74.6,3394,5.943,WARNING
55.5,66.1,1154,8.104,WARNING
35.6,50.0,3243,3.568,NORMAL
80.0,40.8,2667,2.202,WARNING
26.0,95.2,2620,8.112,WARNING
59.6,93.3,1936,7.284,WARNING
34.0,68.7,3153,7.387,NORMAL
53.0,83.6,888,4.314,NORMAL
23.2,80.8,2788,2.056,NORMAL
71.7,71.5,737,5.293,NORMAL
23.5,68.0,3567,6.325,WARNING
49.4,89.7,2015,5.481,WARNING
48.7,52.1,3384,1.53,WARNING
32.5,41.2,1646,1.972,NORMAL
21.9,48.1,2963,6.346,NORMAL
47.7,56.5,688,2.72,NORMAL
62.2,87.6,3803,7.998,FAULT
50.2,80.5,1470,4.343,NORMAL
32.1,41.9,3800,7.719,WARNING
23.5,81.6,1274,9.677,NORMAL
56.9,56.6,2869,5.121,WARNING
30.5,63.6,3998,4.348,NORMAL
76.0,96.5,2288,8.918,FAULT
58.5,83.4,1448,0.555,NORMAL
47.0,97.7,1155,1.023,NORMAL
57.9,98.2,1695,2.046,NORMAL
43.9,45.6,2950,1.296,NORMAL
58.9,95.3,3234,1.826,WARNING
41.8,91.0,1121,8.0,WARNING
57.9,91.9,2773,9.241,FAULT
47.2,42.2,1473,2.742,NORMAL
47.1,62.2,3988,3.212,WARNING
36.1,82.1,1955,1.582,NORMAL
76.9,41.6,1655,1.391,NORMAL
61.5,53.8,3277,6.608,FAULT
71.3,86.4,1968,1.144,WARNING
65.9,79.9,2761,7.433,WARNING
60.6,88.1,3447,8.963,FAULT
51.8,78.8,3841,0.574,WARNING
65.8,93.0,3621,6.822,FAULT
72.3,41.5,2814,7.827,WARNING
38.5,66.8,1189,6.029,NORMAL
51.0,83.4,2897,7.905,WARNING
75.6,64.2,990,9.314,WARNING
76.3,46.6,2719,2.369,WARNING
21.1,53.8,2186,8.296,NORMAL
74.5,56.1,1374,7.163,WARNING
67.3,68.4,1038,4.324,NORMAL
58.9,58.7,2832,2.107,NORMAL
64.5,40.6,907,7.987,WARNING
63.3,81.7,676,3.57,FAULT
62.6,42.1,614,5.667,NORMAL
31.1,45.4,3449,1.479,NORMAL
47.0,45.7,913,1.867,NORMAL
52.0,46.1,2708,4.715,NORMAL
51.5,86.8,2762,6.911,WARNING
43.5,86.9,2434,4.163,NORMAL
43.3,70.4,3416,3.391,NORMAL
72.4,49.9,1522,8.416,WARNING
67.9,97.6,2256,9.377,FAULT
40.8,58.6,929,0.583,NORMAL
28.2,50.7,3971,8.642,WARNING
76.4,90.0,2321,1.073,WARNING
38.0,58.0,1316,3.15,NORMAL
68.7,43.0,2176,9.487,WARNING
75.6,59.6,3326,2.475,WARNING
63.5,75.4,1008,3.572,NORMAL
21.7,58.2,2409,5.689,NORMAL
47.5,50.4,1603,6.827,NORMAL
62.2,57.4,1365,5.828,NORMAL
80.0,91.2,1800,9.689,FAULT
50.3,83.9,3284,3.441,WARNING
29.1,75.5,1577,2.618,NORMAL
64.9,53.7,3580,0.699,WARNING
31.6,49.7,3380,8.753,WARNING
58.4,51.0,1378,5.94,NORMAL
32.0,41.1,736,7.808,NORMAL
21.9,49.4,2902,6.397,NORMAL
29.0,70.9,1779,1.232,NORMAL
30.5,96.1,2095,4.992,NORMAL
20.4,57.6,3479,1.858,NORMAL
26.1,80.2,3297,0.975,NORMAL
40.3,52.3,502,1.166,NORMAL
79.6,50.2,1359,6.173,WARNING
55.0,54.1,2037,1.807,NORMAL
52.0,79.6,1952,4.796,NORMAL
61.7,66.1,2955,5.966,WARNING
23.0,43.7,1283,5.235,NORMAL
21.4,86.0,3822,4.076,WARNING
62.5,51.6,3748,3.096,WARNING
50.7,71.4,2992,9.632,WARNING
43.4,72.3,3970,1.16,NORMAL
28.0,70.1,2228,8.698,NORMAL
55.6,89.5,3083,1.707,WARNING
66.5,83.0,4027,5.182,FAULT
42.5,62.3,3910,7.128,WARNING
21.5,85.2,1435,0.508,NORMAL
32.2,63.1,745,3.584,NORMAL
56.6,82.3,788,8.472,WARNING
27.6,76.1,3244,2.078,NORMAL
72.9,56.3,1439,4.916,NORMAL
22.2,69.7,3507,1.361,NORMAL
55.8,44.2,560,1.227,NORMAL
20.9,64.8,1323,4.619,NORMAL
65.4,84.0,2163,9.45,FAULT
46.0,88.9,945,1.885,NORMAL
64.0,99.5,2039,5.542,WARNING
58.0,82.8,1087,1.242,NORMAL
30.2,65.2,3967,9.587,WARNING
73.2,66.3,2221,2.799,NORMAL
56.5,89.7,2784,4.126,WARNING
77.7,69.7,2896,9.669,FAULT
78.8,75.6,621,6.243,WARNING
79.8,74.1,1646,7.932,WARNING
53.0,73.4,834,1.905,NORMAL
21.9,98.5,1858,2.031,NORMAL
61.1,47.9,917,1.155,NORMAL
77.6,47.7,1013,3.309,NORMAL
26.6,89.0,2959,1.372,NORMAL
